endpoint,time
client,77999
server,103924
client,79044
server,104989
client,78553
server,104563
client,79458
server,105161
client,78548
server,104386
server,104563
client,78686
client,80023
server,105837
client,78528
server,104852
client,78716
server,104359
server,104233
client,78569
client,79249
server,104892
server,104567
client,79504
client,80325
server,106078
client,79357
server,104497
client,78896
server,104131
client,78226
server,103348
client,78528
server,103552
server,103821
client,78696
server,103107
client,78106
client,78174
server,103943
client,78703
server,104008
client,78435
server,104284
client,78864
server,104287
client,78926
server,104841
server,104318
client,78554
client,78335
server,103408
client,78292
server,104204
client,78952
server,104883
client,78574
server,103873
client,78995
server,103975
client,78725
server,103712
client,78513
server,103656
client,78243
server,103989
client,78641
server,103784
client,78776
server,103959
client,78083
server,103894
client,78378
server,104151
client,77917
server,104112
client,78120
server,103128
client,78451
server,104181
client,78195
server,103973
client,78842
server,103875
client,78731
server,104908
client,78368
server,104316
client,78361
server,104070
server,103877
client,78054
client,77989
server,103772
client,79133
server,104942
client,78654
server,104534
client,78123
server,104133
client,78421
server,104424
client,80853
server,106526
client,78124
server,103980
client,78396
server,104159
server,103470
client,78513
client,78594
server,104345
client,78350
server,103388
client,78029
server,103733
client,77963
server,103658
client,78296
server,104158
client,78196
server,103156
client,78272
server,104098
client,78967
server,104665
client,78958
server,104608
client,78599
server,103769
client,78158
server,103334
client,78401
server,103944
client,78457
server,104312
client,80779
server,106627
client,78399
server,103673
client,78186
server,103333
client,78406
server,104436
client,78382
server,104003
client,78548
server,103594
client,77624
server,103309
client,78676
server,104399
client,78656
server,104700
client,78068
server,103126
client,78472
server,103600
client,78409
server,104126
client,78145
server,103763
client,78156
server,103820
client,78120
server,103898
client,78205
server,103443
client,78100
server,103812
client,79393
server,104624
client,79138
server,105091
client,78669
server,104605
client,78729
server,103766
client,78494
server,103558
client,78439
server,103599
client,78192
server,103997
client,78932
server,104938
server,104340
client,78057
client,78984
server,104005
client,78261
server,103346
client,77998
server,103646
client,78161
server,103812
client,79297
server,104462
client,78224
server,103985
client,78243
server,103992
client,80085
server,105838
client,78772
server,104526
client,78104
server,103172
client,78134
server,103849
client,78299
server,104047
client,78603
server,104965
client,78247
server,104247
client,78517
server,104414
client,78152
server,103491
client,78157
server,103852
client,78928
server,104739
client,78773
server,104504
client,78773
server,104137
client,78717
server,104457
client,78406
server,103418
client,77796
server,103459
client,78227
server,103263
client,78567
server,104288
client,81763
server,107552
client,79266
server,105039
client,78438
server,104499
client,77640
server,103411
client,78189
server,103590
client,78072
server,103850
client,78668
server,104379
client,78705
server,104463
client,79314
server,105219
client,79470
server,105399
client,78456
server,104403
client,78179
server,104093
client,78221
server,103956
client,78872
server,103979
client,78267
server,103595
client,78392
server,104171
client,78525
server,104439
client,78368
server,104338
client,78202
server,103422
client,78169
server,103899
client,78616
server,104277
client,78276
server,103712
client,79144
server,105016
client,78375
server,104118
client,78796
server,104137
client,78475
server,103485
client,78862
server,104526
client,78745
server,103875
client,78054
server,103086
client,78795
server,104592
client,78368
server,104264
client,78398
server,104335
client,79248
server,105151
client,78680
server,104446
client,78325
server,104480
client,78230
server,103351
client,78911
server,104770
client,78301
server,104443
client,77968
server,103002
client,78476
server,104354
client,79140
server,104917
client,78330
server,104121
client,78332
server,104097
client,79350
server,104471
client,78153
server,103274
client,78225
server,103904
client,78933
server,103965
client,78260
server,103921
client,78164
server,103975
client,78254
server,104092
client,78247
server,103326
client,79026
server,104132
client,78551
server,104457
client,78850
server,104554
client,78441
server,104279
client,78690
server,104674
client,78520
server,104285
client,78724
server,104037
client,78089
server,104117
client,78275
server,104089
client,78386
server,104114
client,78234
server,103281
client,78699
server,104378
client,78296
server,103979
client,78546
server,104351
client,78300
server,104114
client,78405
server,103409
client,78113
server,103766
client,78734
server,105012
client,78246
server,103965
client,78759
server,104414
client,79282
server,104957
client,79033
server,105433
client,78611
server,105673
client,79596
server,104842
client,78341
server,104272
client,78236
server,103988
client,78350
server,104092
client,78899
server,104828
client,78098
server,103925
client,78797
server,104758
client,79679
server,104698
client,78851
server,104581
client,78632
server,104400
client,78813
server,104747
client,79151
server,104595
client,78363
server,103538
client,78411
server,103944
client,78017
server,103883
client,78891
server,104628
client,81441
server,107258
client,78776
server,104417
client,78396
server,103482
client,78543
server,103628
client,79430
server,104766
client,78734
server,104607
client,78464
server,104376
client,78111
server,103854
client,79550
server,105472
client,78446
server,103992
client,78312
server,104518
client,78414
server,104787
client,78366
server,104613
client,78356
server,104109
client,78558
server,104389
client,78392
server,104150
client,79000
server,104733
client,78712
server,104483
client,78278
server,103324
client,77863
server,103636
client,78248
server,103379
client,78592
server,104421
client,78264
server,104044
client,78098
server,104118
client,78272
server,104072
client,79636
server,105708
client,78647
server,104656
client,78703
server,103847
client,78141
server,104262
client,78306
server,104604
client,78459
server,104433
client,78908
server,104911
client,77981
server,103920
client,78714
server,104790
client,77812
server,103589
client,78245
server,103946
client,78540
server,104500
client,78429
server,104138
client,79128
server,104968
client,78993
server,104112
client,78182
server,103652
client,78370
server,104177
client,78520
server,104503
client,78052
server,103096
client,78257
server,104147
client,80724
server,106790
client,79572
server,106521
client,78520
server,105333
client,79314
server,105517
client,78871
server,104908
client,78476
server,103839
client,79669
server,105939
client,79681
server,106660
client,78631
server,106138
client,78355
server,104463
client,78961
server,103989
client,78110
server,103855
client,78634
server,104650
client,77936
server,103814
client,79112
server,105016
server,105409
client,79721
client,79547
server,105340
client,78718
server,104506
client,77795
server,103505
client,78343
server,104182
client,78692
server,103685
client,78218
server,103478
client,78154
server,104295
client,79784
server,105505
client,79856
server,106307
client,79280
server,105482
client,78240
server,104096
client,78363
server,104593
client,78987
server,104842
client,78479
server,104359
client,79135
server,104533
client,78784
server,103785
client,77956
server,103033
client,78235
server,103963
client,78676
server,103761
client,78483
server,103691
client,79406
server,104435
client,78410
server,104182
client,78429
server,104180
client,78162
server,103863
client,78064
server,103675
client,77850
server,103004
client,78481
server,103548
client,78345
server,103447
client,79392
server,104819
client,78369
server,104260
client,78513
server,104267
client,78823
server,104762
client,79353
server,105133
client,79882
server,105680
client,78838
server,104662
client,78827
server,104846
client,78896
server,104692
client,79456
server,105197
client,78849
server,103967
client,78821
server,104159
client,78634
server,104317
client,78723
server,104574
client,78688
server,104424
client,77861
server,103716
client,78249
server,103309
client,78132
server,104380
client,78333
server,103415
client,78345
server,103418
client,78478
server,104327
client,79010
server,104180
client,78235
server,104081
client,78166
server,104066
client,78216
server,103887
client,78929
server,104717
client,78913
server,104861
client,78910
server,104831
server,104374
client,78444
client,78621
server,103975
client,78887
server,104995
client,78121
server,103850
client,78265
server,103931
client,78264
server,103455
client,78497
server,104204
client,79030
server,104079
client,79015
server,104738
client,77816
server,103615
client,78395
server,104155
client,79168
server,104153
client,78911
server,104692
client,77927
server,102937
client,78519
server,104397
client,78931
server,104887
client,79151
server,104372
client,78122
server,103884
client,78537
server,104229
client,77987
server,104268
client,79048
server,104920
client,79368
server,104539
client,78359
server,104618
client,78476
server,104239
client,78362
server,104231
client,79202
server,104415
client,79163
server,104920
client,80094
server,105201
client,80614
server,106392
client,80467
server,106292
client,78364
server,104166
client,78073
server,103804
client,77929
server,103742
client,79003
server,104806
client,78462
server,103605
client,78051
server,103818
client,78192
server,104533
client,78268
server,104140
client,78380
server,103521
client,78076
server,103880
server,103698
client,78395
client,77991
server,103757
client,79257
server,104392
client,78046
server,103374
client,78693
server,104453
client,79150
