endpoint,min_input,max_input,time
client,32,8192,127995
server,32,8192,126727
client,32,8192,127537
server,32,8192,126509
client,32,8192,127381
server,32,8192,134073
client,32,8192,134857
server,32,8192,128867
client,32,8192,129654
server,32,8192,126360
client,32,8192,127182
server,32,8192,127304
client,32,8192,128142
server,32,8192,127347
client,32,8192,128136
server,32,8192,127826
client,32,8192,128628
server,32,8192,440516
client,32,8192,441378
server,32,8192,126929
client,32,8192,127779
server,32,8192,127050
client,32,8192,127868
server,32,8192,438884
client,32,8192,439685
server,32,8192,138674
client,32,8192,139519
server,32,8192,127998
client,32,8192,128827
server,32,8192,128026
client,32,8192,128831
server,32,8192,133294
client,32,8192,134090
server,32,8192,438355
client,32,8192,439184
server,32,8192,127045
client,32,8192,127871
server,32,8192,127392
client,32,8192,128220
server,32,8192,127740
client,32,8192,128522
server,32,8192,127291
client,32,8192,128155
server,32,8192,127180
client,32,8192,128047
server,32,8192,127020
client,32,8192,127834
server,32,8192,129549
client,32,8192,130557
server,32,8192,133351
client,32,8192,134157
server,32,8192,428654
client,32,8192,429496
server,32,8192,126036
client,32,8192,126832
server,32,8192,127424
client,32,8192,128248
server,32,8192,127669
client,32,8192,128513
server,32,8192,126822
client,32,8192,127638
server,32,8192,126992
client,32,8192,127806
server,32,8192,127836
client,32,8192,128635
server,32,8192,127752
client,32,8192,128598
server,32,8192,127752
client,32,8192,128585
server,32,8192,126584
client,32,8192,127426
server,32,8192,130728
client,32,8192,131683
server,32,8192,130075
client,32,8192,130880
server,32,8192,127483
client,32,8192,128325
server,32,8192,127666
client,32,8192,128480
server,32,8192,127800
client,32,8192,128560
server,32,8192,126022
client,32,8192,126824
server,32,8192,126117
client,32,8192,126963
server,32,8192,126291
client,32,8192,127104
server,32,8192,127748
client,32,8192,128522
server,32,8192,127463
client,32,8192,128319
server,32,8192,127769
client,32,8192,128606
server,32,8192,127800
client,32,8192,128579
server,32,8192,126429
client,32,8192,127225
server,32,8192,127612
client,32,8192,128395
server,32,8192,138746
client,32,8192,139654
server,32,8192,126786
client,32,8192,127605
server,32,8192,125912
client,32,8192,126715
server,32,8192,127877
client,32,8192,128719
server,32,8192,127868
client,32,8192,128725
server,32,8192,427236
client,32,8192,428048
server,32,8192,126983
client,32,8192,127782
server,32,8192,434086
client,32,8192,434907
server,32,8192,441634
client,32,8192,442472
server,32,8192,127146
client,32,8192,127980
server,32,8192,126438
client,32,8192,127233
server,32,8192,127173
client,32,8192,127994
server,32,8192,128675
client,32,8192,129534
server,32,8192,127937
client,32,8192,128772
server,32,8192,128020
client,32,8192,128819
server,32,8192,127414
client,32,8192,128226
server,32,8192,128928
client,32,8192,129739
server,32,8192,127491
client,32,8192,128320
server,32,8192,126525
client,32,8192,127319
server,32,8192,127555
client,32,8192,128374
server,32,8192,126865
client,32,8192,127741
server,32,8192,142315
client,32,8192,143143
server,32,8192,426944
client,32,8192,427755
server,32,8192,127131
client,32,8192,127916
server,32,8192,436333
client,32,8192,437148
server,32,8192,126369
client,32,8192,127205
server,32,8192,126851
client,32,8192,127654
server,32,8192,126108
client,32,8192,126894
server,32,8192,126564
client,32,8192,127422
server,32,8192,126008
client,32,8192,126874
server,32,8192,127201
client,32,8192,128041
server,32,8192,137760
client,32,8192,138546
server,32,8192,448928
client,32,8192,449761
server,32,8192,127233
client,32,8192,128022
server,32,8192,125828
client,32,8192,126610
server,32,8192,127050
client,32,8192,127838
server,32,8192,128201
client,32,8192,129053
server,32,8192,127764
client,32,8192,128564
server,32,8192,127027
client,32,8192,127826
server,32,8192,127410
client,32,8192,128217
server,32,8192,127331
client,32,8192,128150
