endpoint,time
server,17204
client,1378
server,16449
server,17064
client,1501
client,1362
server,16197
client,1492
server,17143
client,1546
server,16613
client,1370
server,17178
client,1383
server,16394
client,1537
server,16833
client,1405
server,16352
client,1529
server,16858
client,1405
server,16395
client,1498
server,17150
client,1467
server,16434
client,1540
server,17238
client,1455
server,16595
client,1372
server,17036
server,16606
client,1550
client,1473
server,17476
client,1409
server,16694
server,17528
client,1506
client,1409
server,16558
client,1425
server,17147
client,1396
server,16447
client,1557
server,17216
client,1358
server,16267
client,1530
server,16766
client,1531
server,16483
client,1481
server,17101
server,16422
client,1513
client,1366
server,16631
client,1407
server,16312
server,17047
client,1411
client,1364
server,16120
client,1522
server,17005
client,1516
server,16505
client,1433
server,16765
client,1449
server,16499
server,17141
client,1508
client,1404
server,16302
client,1504
server,17327
client,2023
server,18989
client,1494
server,16934
client,1557
server,16550
client,1521
server,16804
client,1422
server,16366
client,1433
server,16980
server,16282
client,1391
client,1357
server,16581
client,1458
server,16263
client,1508
server,17112
server,16417
client,1510
client,1384
server,16921
client,1408
server,16425
client,1462
server,16696
client,1419
server,16403
client,1520
server,16888
client,1449
server,16712
client,1388
server,17105
client,1455
server,16373
server,17232
client,1507
client,1350
server,16232
client,1913
server,17043
client,2163
server,17294
client,1428
server,16995
client,1395
server,16363
client,1469
server,16981
client,1383
server,16352
client,1413
server,16946
client,1512
server,16519
client,1530
server,17372
client,1554
server,16608
client,1512
server,17205
client,1373
server,16395
client,1494
server,16827
client,1430
server,16226
client,1446
server,16603
client,1537
server,16507
client,1388
server,16857
client,1426
server,16398
client,1506
server,16915
client,1605
server,16638
client,1489
server,16376
client,1429
server,16292
client,1563
server,16842
client,1450
server,16421
client,1577
server,16974
client,1507
server,16042
client,1654
server,17010
client,1481
server,16359
client,1588
server,17147
client,1500
server,16393
client,1454
server,16631
server,16386
client,1449
server,16996
client,1492
client,1414
server,16180
client,1572
server,17150
server,16389
client,1508
client,1467
server,16938
client,1503
server,16392
client,1525
server,17086
client,1487
server,16511
client,1453
server,16985
client,1442
server,16404
client,1464
server,17037
server,16538
client,1532
client,1417
server,17036
server,16436
client,1581
server,16949
client,1369
client,1392
server,16269
client,1507
server,17475
client,1516
server,16412
client,1526
server,17316
client,1511
server,16534
client,1548
server,17158
client,1367
server,16270
server,17155
client,1492
client,1382
server,16363
client,1416
server,17331
client,1508
server,16473
client,1496
server,17133
client,1398
server,16438
client,1512
server,19932
client,1407
server,16397
client,1505
server,17104
client,1513
server,16464
client,1529
server,17265
client,1412
server,16161
client,1372
server,17014
client,1436
server,16613
client,1458
server,17099
client,1466
server,16287
server,16795
client,1388
client,1377
server,16225
server,17115
client,1526
client,1388
server,16777
client,1391
server,17171
client,1466
server,16784
client,1419
server,16808
client,1575
server,16513
client,1492
server,16900
client,1538
server,16440
server,17139
client,1518
client,1391
server,16345
client,1492
server,17221
client,1382
server,16181
client,1512
server,17085
client,1491
server,16456
client,1498
server,16864
client,1463
server,16368
client,1546
server,17171
server,16272
client,1359
client,1404
server,17055
client,1535
server,16472
client,1436
server,17211
client,1497
server,16450
client,1510
server,17171
client,1373
server,16347
client,1532
server,17555
client,1512
server,16652
client,1448
server,17093
client,1443
server,16412
client,1508
server,17111
client,1371
server,16362
client,1412
server,17099
client,1454
server,16494
client,1528
server,16896
client,1417
server,16383
client,1531
server,17356
client,1503
server,16470
client,1560
server,17313
client,1529
server,16528
client,1547
server,17223
client,1416
server,16356
client,1479
server,17178
client,1518
server,16457
client,1542
server,17346
client,1512
server,16470
client,1496
server,17282
client,1380
server,16262
client,1501
server,17264
client,1515
server,16534
client,1545
server,17207
client,1524
server,16314
client,1553
server,17213
client,1560
server,16608
client,1526
server,16678
client,1379
server,16419
client,1514
server,17053
client,1511
server,16673
client,1531
server,17111
client,1393
server,16385
client,1553
server,17083
client,1515
server,16461
client,1457
server,17083
client,1369
server,16217
client,1512
server,17333
client,1544
server,16572
client,1530
server,17321
client,1431
server,16496
client,1399
server,17063
client,1392
server,16358
client,1476
server,16967
client,1418
server,16831
client,1375
server,16679
client,1510
server,16335
client,1502
server,17167
server,16444
client,1539
client,1413
server,17075
client,1509
server,16445
client,1537
server,17216
client,1443
server,16385
client,1386
server,16975
client,1459
server,16382
client,1412
server,16861
server,16468
client,1526
client,1377
server,16596
client,1376
server,16352
client,1483
server,16623
client,1401
server,16411
client,1405
server,16803
client,1545
server,16484
client,1458
server,16833
client,1386
server,16449
client,1531
server,16807
client,1546
server,16426
client,1556
server,17007
client,1404
server,16397
client,1426
server,16958
client,1382
server,16380
client,1436
server,17164
client,1436
server,16726
client,1430
server,17182
client,1417
server,16560
client,1564
server,16841
client,2108
server,17093
client,1533
server,17395
client,1514
server,16475
client,1518
server,17227
client,1380
server,16431
client,1432
server,16977
client,1375
server,16196
client,1412
server,16934
client,1436
server,16441
client,1449
server,17391
client,1486
server,16440
client,1463
server,17096
client,1392
server,16338
client,1428
server,17015
client,1391
server,16284
client,1398
server,16577
client,1512
server,16408
client,2106
server,17271
client,1378
server,16191
client,1534
server,17190
client,1518
server,16453
client,1588
server,17255
client,1423
server,16466
client,1538
server,17179
client,1360
server,16228
client,1404
server,17510
client,1540
server,16578
client,1531
server,17359
client,1370
server,16655
client,1523
server,17142
client,1584
server,16803
client,1494
server,17211
client,1472
server,16466
client,1437
server,16810
client,1367
server,16609
client,1502
server,17267
client,1436
server,16184
client,1472
server,17159
client,1419
server,16399
client,1450
server,17058
client,1448
server,16400
client,1477
server,17050
client,1534
server,16506
client,1515
server,17217
client,1433
server,16321
client,1445
server,16874
client,1403
server,16340
client,1436
server,16564
client,1428
server,16234
client,2225
server,17319
client,1441
server,15968
client,1476
server,16879
client,1494
server,16356
client,1545
server,17064
client,1545
server,16465
client,1573
server,16861
client,1584
server,16338
client,1504
server,17067
client,1533
server,16361
client,1516
server,17201
client,1593
server,16524
client,1521
server,16937
client,1487
server,16591
client,1505
server,16644
client,1516
server,16323
client,1514
server,16378
client,1515
server,16357
client,1481
server,16431
client,1510
server,16341
client,1555
server,16357
client,1587
server,16168
client,1516
server,16442
